Date,GPSLat,GPSLon,GPSSpeed,RxRate,TxRate,DLBandwidth,ULBandwidth,MNC,MCC,CID,PCI,LTE_RSRP,LTE_RSRQ,NR_SSRSRP,NR_SSRSRQ,earfcn,PCI1,LTE_RSRP1,LTE_RSRQ1,earfcn1
04/21/23 15:10:33 ,-,-,-,312,744,102400,51200,92,466,54613013,13,-90,-13,-105,-12,3650,21,-95,-16,3650,13,-100,-15,1750,21,-104,-18,1750,5,-105,-20,1750,13,-101,-13,3050,21,-106,-18,3050,5,-108,-17,3050
04/21/23 15:10:33 ,-,-,-,0,60,102400,51200,92,466,54613013,13,-90,-13,-105,-12,3650,21,-95,-16,3650,13,-100,-15,1750,21,-104,-18,1750,5,-105,-20,1750,13,-101,-13,3050,21,-106,-18,3050,5,-108,-17,3050
