Date,GPSLat,GPSLon,GPSSpeed,RxRate,TxRate,DLBandwidth,ULBandwidth,MNC,MCC,CID,PCI,LTE_RSRP,LTE_RSRQ,NR_SSRSRP,NR_SSRSRQ,earfcn,PCI1,LTE_RSRP1,LTE_RSRQ1,earfcn1
04/30/23 22:03:31 ,24.14088113,120.65557622,7.38,136,714,102400,51200,92,466,108602429,302,-86,-11,-82,-11,3650,336,-89,-15,3650,81,-92,-19,3650,252,-95,-20,3650
04/30/23 22:03:32 ,24.14084004,120.65552301,7.19,1808,13424,102400,51200,92,466,108602429,302,-86,-11,-85,-11,3650,336,-89,-15,3650,81,-92,-19,3650,252,-95,-20,3650
04/30/23 22:03:33 ,24.14079468,120.65547641,7.24,4872,60828,102400,51200,92,466,108602429,302,-86,-13,-85,-11,3650,336,-88,-16,3650,83,-85,-14,3650,81,-88,-18,3650
04/30/23 22:03:34 ,24.14075443,120.65542815,7.06,4992,58632,102400,51200,92,466,108602429,302,-86,-13,-85,-11,3650,336,-88,-16,3650,83,-85,-14,3650,81,-88,-18,3650
04/30/23 22:03:35 ,24.14070852,120.65537407,6.91,4524,60416,102400,51200,92,466,106040883,83,-83,-14,-82,-11,3650,302,-88,-18,3650,336,-83,-13,3650,81,-85,-16,3650,338,-86,-17,3650
04/30/23 22:03:36 ,24.14066494,120.65532465,6.88,3996,58328,102400,51200,92,466,106040883,83,-83,-14,-80,-11,3650,302,-88,-18,3650,336,-83,-13,3650,81,-85,-16,3650,338,-86,-17,3650
04/30/23 22:03:38 ,24.14062758,120.65527725,6.1,4420,60044,102400,51200,92,466,106040883,83,-79,-12,-80,-11,3650,302,-84,-16,3650,336,-88,-20,3650,81,-82,-14,3650,338,-88,-19,3650
04/30/23 22:03:39 ,24.14058839,120.65523287,6.01,4420,56544,102400,51200,92,466,106040883,83,-79,-12,-74,-11,3650,302,-84,-16,3650,336,-88,-20,3650,81,-82,-14,3650,338,-88,-19,3650
04/30/23 22:03:40 ,24.14054684,120.65519666,5.44,4680,58824,102400,51200,92,466,106040883,83,-75,-13,-74,-11,3650,81,-73,-12,3650,338,-82,-20,3650,339,-83,-20,3650
04/30/23 22:03:41 ,24.14051036,120.65517062,4.86,4732,57232,102400,51200,92,466,106040883,83,-75,-13,-74,-11,3650,81,-73,-12,3650,338,-82,-20,3650,339,-83,-20,3650
04/30/23 22:03:42 ,24.14048949,120.65515067,4.41,4784,58284,102400,51200,92,466,106040883,83,-70,-13,-73,-11,3650,81,-70,-12,3650,339,-80,-20,3650
04/30/23 22:03:43 ,24.14045997,120.65513782,4.12,4628,56128,102400,51200,92,466,106040883,83,-70,-13,-73,-11,3650,81,-70,-12,3650,339,-80,-20,3650
04/30/23 22:03:44 ,24.14040946,120.65509528,3.77,4836,59336,102400,51200,92,466,106040883,83,-70,-9,-73,-11,3650,81,-72,-11,3650
04/30/23 22:03:45 ,24.14038339,120.65507513,3.19,5152,58796,102400,51200,92,466,106040883,83,-70,-9,-71,-11,3650,81,-72,-11,3650
04/30/23 22:03:46 ,24.1403583,120.65505971,2.63,6553,61166,102400,51200,92,466,106040883,83,-65,-12,-71,-11,3650,81,-74,-17,3650
04/30/23 22:03:47 ,24.14033471,120.65504342,2.76,4940,57584,102400,51200,92,466,106040883,83,-65,-12,-68,-11,3650,81,-74,-17,3650
04/30/23 22:03:48 ,24.1403117,120.65504253,1.98,4940,59940,102400,51200,92,466,106040883,83,-66,-12,-68,-11,3650,81,-71,-11,3650
04/30/23 22:03:49 ,24.14028999,120.65504521,1.43,4836,58836,102400,51200,92,466,106040883,83,-66,-12,-68,-11,3650,81,-71,-11,3650
04/30/23 22:03:50 ,24.14028227,120.65504878,0.38,5192,61264,102400,51200,92,466,106040883,83,-67,-11,-64,-11,3650,81,-73,-17,3650
04/30/23 22:03:51 ,24.14027899,120.65505149,0.0,4732,56304,102400,51200,92,466,106040883,83,-67,-11,-64,-11,3650,81,-73,-17,3650
04/30/23 22:03:53 ,24.14027963,120.65505328,0.28,4368,58440,102400,51200,92,466,106040883,83,-63,-9,-64,-11,3650,81,-75,-17,3650,351,-77,-20,3650
04/30/23 22:03:54 ,24.14027833,120.65505416,0.46,4420,58064,102400,51200,92,466,106040883,83,-63,-9,-61,-11,3650,81,-75,-17,3650,351,-77,-20,3650
04/30/23 22:03:55 ,24.1402754,120.65505404,0.0,4888,58888,102400,51200,92,466,106040883,83,-68,-9,-61,-11,3650,81,-75,-12,3650
04/30/23 22:03:56 ,24.14026578,120.65505297,1.7,4628,56128,102400,51200,92,466,106040883,83,-68,-9,-61,-11,3650,81,-75,-12,3650
04/30/23 22:03:57 ,24.1402521,120.65505504,1.17,4732,58232,102400,51200,92,466,106040883,83,-66,-9,-62,-11,3650,81,-71,-13,3650,351,-78,-20,3650
04/30/23 22:03:58 ,24.14024332,120.65506003,0.52,4680,56680,102400,51200,92,466,106040883,83,-66,-9,-62,-11,3650,81,-71,-13,3650,351,-78,-20,3650
04/30/23 22:03:59 ,24.14023856,120.65506702,0.0,4940,60440,102400,51200,92,466,106040883,83,-65,-11,-67,-11,3650,81,-66,-11,3650,351,-73,-19,3650
04/30/23 22:04:00 ,24.14023824,120.65506716,0.0,4836,57888,102400,51200,92,466,106040883,83,-65,-11,-67,-11,3650,81,-66,-11,3650,351,-73,-19,3650
