Date,GPSLat,GPSLon,GPSSpeed,RxRate,TxRate,DLBandwidth,ULBandwidth,MNC,MCC,CID,PCI,LTE_RSRP,LTE_RSRQ,NR_SSRSRP,NR_SSRSRQ,earfcn,PCI1,LTE_RSRP1,LTE_RSRQ1,earfcn1
04/27/23 14:34:36 ,25.05931985,121.28945177,53.22,3224,58692,102400,51200,92,466,80588046,452,-85,-7,-85,-11,3050,35,-103,-20,3050,452,-87,-8,1750,452,-84,-9,3400,452,-83,-8,525
04/27/23 14:34:37 ,25.05931985,121.28945177,53.22,3172,60588,102400,51200,92,466,80588046,452,-87,-8,-85,-11,3050,452,-91,-10,1750,452,-86,-9,3400,452,-84,-9,525
04/27/23 14:34:38 ,25.05931985,121.28945177,53.22,3276,56692,102400,51200,92,466,80588046,452,-87,-8,-86,-11,3050,452,-91,-10,1750,452,-86,-9,3400,452,-84,-9,525
04/27/23 14:34:39 ,25.05931985,121.28945177,53.22,3796,60108,102400,51200,92,466,80588046,452,-80,-7,-86,-11,3050,452,-83,-8,1750,452,-78,-8,3400,452,-85,-8,525
04/27/23 14:34:40 ,25.05931985,121.28945177,53.22,2496,56120,102400,51200,92,466,80588046,452,-80,-7,-86,-11,3050,452,-83,-8,1750,452,-78,-8,3400,452,-85,-8,525
04/27/23 14:34:41 ,25.05931985,121.28945177,53.22,2808,59380,102400,51200,92,466,80588046,452,-78,-7,-86,-11,3050,452,-86,-8,1750,452,-76,-9,3400,452,-86,-8,525
04/27/23 14:34:42 ,25.05931985,121.28945177,53.22,3068,59484,102400,51200,92,466,80588046,452,-78,-7,-86,-11,3050,452,-86,-8,1750,452,-76,-9,3400,452,-86,-8,525
04/27/23 14:34:43 ,25.05931985,121.28945177,53.22,3484,59952,102400,51200,92,466,80588046,452,-80,-7,-86,-11,3050,452,-87,-8,1750,452,-83,-9,3400,452,-84,-9,525
04/27/23 14:34:45 ,25.05931985,121.28945177,53.22,2496,57620,102400,51200,92,466,80588046,452,-80,-7,-90,-11,3050,452,-87,-8,1750,452,-83,-9,3400,452,-84,-9,525
04/27/23 14:34:46 ,25.05931985,121.28945177,53.22,3432,59848,102400,51200,92,466,80588046,452,-77,-7,-90,-11,3050,452,-77,-8,1750,452,-75,-8,3400,452,-86,-8,525
04/27/23 14:34:47 ,25.05931985,121.28945177,53.22,3380,58796,102400,51200,92,466,80588046,452,-77,-7,-84,-11,3050,452,-77,-8,1750,452,-75,-8,3400,452,-86,-8,525
04/27/23 14:34:48 ,25.05931985,121.28945177,53.22,3692,62004,102400,51200,92,466,80588046,452,-75,-7,-84,-11,3050,452,-76,-8,1750,452,-81,-8,3400,452,-83,-8,525
04/27/23 14:34:49 ,25.05931985,121.28945177,53.22,3236,59640,102400,51200,92,466,80588046,452,-75,-7,-84,-11,3050,452,-76,-8,1750,452,-81,-8,3400,452,-83,-8,525
04/27/23 14:34:50 ,25.05931985,121.28945177,53.22,3692,59528,102400,51200,92,466,80588046,452,-75,-7,-77,-11,3050,452,-77,-9,1750,452,-85,-10,3400,452,-83,-8,525
04/27/23 14:34:51 ,25.05931985,121.28945177,53.22,3640,58376,102400,51200,92,466,80588046,452,-75,-7,-77,-11,3050,452,-77,-9,1750,452,-85,-10,3400,452,-83,-8,525
04/27/23 14:34:52 ,25.05931985,121.28945177,53.22,3848,61160,102400,51200,92,466,80588046,452,-75,-8,-77,-11,3050,452,-76,-8,1750,452,-79,-9,3400,452,-81,-8,525
04/27/23 14:34:53 ,25.05931985,121.28945177,53.22,3484,57452,102400,51200,92,466,80588046,452,-75,-8,-77,-11,3050,452,-76,-8,1750,452,-79,-9,3400,452,-81,-8,525
04/27/23 14:34:55 ,25.05931985,121.28945177,53.22,3796,59504,102400,51200,92,466,80588046,452,-75,-7,-77,-11,3050,452,-81,-8,1750,452,-82,-9,3400,452,-90,-8,525
04/27/23 14:34:56 ,25.05931985,121.28945177,53.22,4108,58764,102400,51200,92,466,80588046,452,-75,-7,-78,-11,3050,452,-81,-8,1750,452,-82,-9,3400,452,-90,-8,525
04/27/23 14:34:57 ,25.05931985,121.28945177,53.22,4212,61420,102400,51200,92,466,80588046,452,-76,-7,-78,-11,3050,452,-79,-8,1750,452,-81,-9,3400,452,-86,-8,525
04/27/23 14:34:58 ,25.05931985,121.28945177,53.22,3952,59212,102400,51200,92,466,80588046,452,-76,-7,-78,-11,3050,452,-79,-8,1750,452,-81,-9,3400,452,-86,-8,525
04/27/23 14:34:59 ,25.05931985,121.28945177,53.22,3068,59588,102400,51200,92,466,80588046,452,-76,-8,-77,-11,3050,452,-82,-8,1750,452,-82,-9,3400,452,-86,-8,525
04/27/23 14:35:00 ,25.05931985,121.28945177,53.22,3276,57640,102400,51200,92,466,80588046,452,-76,-8,-77,-11,3050,452,-82,-8,1750,452,-82,-9,3400,452,-86,-8,525
